,summary_ch-0_quantile-0.9,summary_ch-0_quantile-0.5,summary_ch-0_quantile-0.1,summary_ch-0_mean,summary_ch-0_std,summary_ch-1_quantile-0.9,summary_ch-1_quantile-0.5,summary_ch-1_quantile-0.1,summary_ch-1_mean,summary_ch-1_std,summary_ch-2_quantile-0.9,summary_ch-2_quantile-0.5,summary_ch-2_quantile-0.1,summary_ch-2_mean,summary_ch-2_std
7840,0.9098039269447327,0.8509804010391235,0.7058823704719543,0.8270108,0.08951575,0.7843137383460999,0.6392157077789307,0.4941176474094391,0.6388282,0.112758614,0.8784313797950745,0.8078431487083435,0.7176470756530762,0.8014374,0.065509096
7841,0.9215686321258545,0.8627451062202454,0.7215686440467834,0.8377422,0.09224503,0.8274509906768799,0.6666666865348816,0.49803921580314636,0.6623801,0.12627658,0.8941176533699036,0.8196078538894653,0.7215686440467834,0.81305677,0.0716851
7842,0.9137254953384399,0.8588235378265381,0.7411764860153198,0.8365464,0.09123806,0.8117647171020508,0.658823549747467,0.5058823823928833,0.6557106,0.12107775,0.8901960849761963,0.8156862854957581,0.729411780834198,0.80967623,0.06984362
7843,0.9098039269447327,0.8549019694328308,0.7215686440467834,0.8306788,0.08987127,0.7764706015586853,0.6392157077789307,0.4941176474094391,0.6334228,0.11209312,0.8745098114013672,0.8078431487083435,0.7215686440467834,0.80074006,0.0664222
7844,0.9137254953384399,0.8588235378265381,0.772549033164978,0.843111,0.077082075,0.8039215803146362,0.6470588445663452,0.5254902243614197,0.6511125,0.111329585,0.886274516582489,0.8117647171020508,0.7450980544090271,0.81063586,0.0617451
7845,0.9176470637321472,0.8627451062202454,0.7803921699523926,0.85002977,0.07241598,0.8156862854957581,0.6705882549285889,0.5411764979362488,0.67118114,0.10863093,0.8901960849761963,0.8235294222831726,0.7529411911964417,0.8199402,0.05903093
7846,0.9254902005195618,0.8745098114013672,0.7882353067398071,0.85646343,0.08047525,0.8392156958580017,0.6941176652908325,0.5490196347236633,0.6888616,0.11767045,0.9019607901573181,0.8313725590705872,0.7568627595901489,0.82757807,0.065455094
7847,0.9058823585510254,0.8509804010391235,0.7254902124404907,0.82864106,0.09354173,0.7803921699523926,0.6313725709915161,0.4901960790157318,0.630993,0.11633335,0.8745098114013672,0.8039215803146362,0.7176470756530762,0.7982447,0.06900367
7848,0.9019607901573181,0.8470588326454163,0.7372549176216125,0.8268852,0.08414897,0.7568627595901489,0.6196078658103943,0.4901960790157318,0.61837965,0.105677955,0.8627451062202454,0.800000011920929,0.7215686440467834,0.7934876,0.061783504
7849,0.9098039269447327,0.8549019694328308,0.7372549176216125,0.8330452,0.08844597,0.7960784435272217,0.6392157077789307,0.4941176474094391,0.6376172,0.12005366,0.8823529481887817,0.8078431487083435,0.7254902124404907,0.8026374,0.06897369
7850,0.9098039269447327,0.8549019694328308,0.7411764860153198,0.8343629,0.08681421,0.8039215803146362,0.6470588445663452,0.4941176474094391,0.64460415,0.11995331,0.886274516582489,0.8117647171020508,0.7215686440467834,0.8049472,0.068496495
7851,0.9019607901573181,0.843137264251709,0.6627451181411743,0.8129547,0.10628264,0.7843137383460999,0.6117647290229797,0.43529412150382996,0.610586,0.1311911,0.8745098114013672,0.7960784435272217,0.6784313917160034,0.7851013,0.07858534
7852,0.9019607901573181,0.843137264251709,0.7019608020782471,0.820516,0.09449694,0.7568627595901489,0.6078431606292725,0.47058823704719543,0.608526,0.11400669,0.8666666746139526,0.7960784435272217,0.7058823704719543,0.78796715,0.0684987
7853,0.9137254953384399,0.843137264251709,0.6941176652908325,0.8212727,0.09688013,0.8039215803146362,0.6039215922355652,0.43921568989753723,0.6111176,0.13167715,0.886274516582489,0.7921568751335144,0.6823529601097107,0.78628093,0.07868634
7854,0.9019607901573181,0.8549019694328308,0.729411780834198,0.83252937,0.0835135,0.7607843279838562,0.6313725709915161,0.49803921580314636,0.627794,0.10477349,0.8666666746139526,0.8039215803146362,0.7254902124404907,0.799058,0.061777074
7855,0.9019607901573181,0.8509804010391235,0.6784313917160034,0.821946,0.097881965,0.7686274647712708,0.6274510025978088,0.4627451002597809,0.6219155,0.1166865,0.8705882430076599,0.8039215803146362,0.6980392336845398,0.7930235,0.070281394
7856,0.9019607901573181,0.8588235378265381,0.7372549176216125,0.8368039,0.07888592,0.772549033164978,0.6431372761726379,0.501960813999176,0.6396212,0.10603657,0.8745098114013672,0.8117647171020508,0.729411780834198,0.804323,0.060157187
7857,0.9098039269447327,0.8509804010391235,0.7098039388656616,0.8278544,0.09045795,0.7960784435272217,0.6313725709915161,0.48235294222831726,0.6327022,0.11786418,0.8823529481887817,0.8039215803146362,0.7137255072593689,0.7994828,0.06804551
7858,0.9058823585510254,0.8549019694328308,0.7372549176216125,0.83415157,0.086416155,0.7843137383460999,0.6392157077789307,0.5058823823928833,0.64096475,0.111899085,0.8784313797950745,0.8117647171020508,0.729411780834198,0.80422133,0.06567989
7859,0.9098039269447327,0.8666666746139526,0.772549033164978,0.84645534,0.07623053,0.7960784435272217,0.6705882549285889,0.5372549295425415,0.6645405,0.10598484,0.8823529481887817,0.8235294222831726,0.7490196228027344,0.8158546,0.06015367
7860,0.9176470637321472,0.8705882430076599,0.7843137383460999,0.8535602,0.07538145,0.8235294222831726,0.6823529601097107,0.545098066329956,0.6809964,0.11107481,0.8980392217636108,0.8313725590705872,0.7568627595901489,0.82438004,0.062529966
7861,0.9176470637321472,0.8705882430076599,0.7960784435272217,0.8566183,0.07277185,0.8156862854957581,0.6823529601097107,0.5568627715110779,0.6800251,0.10603883,0.8941176533699036,0.8274509906768799,0.7607843279838562,0.82461315,0.06010197
7862,0.9176470637321472,0.8666666746139526,0.7215686440467834,0.83996874,0.09495727,0.8196078538894653,0.6745098233222961,0.48627451062202454,0.662362,0.12806445,0.8941176533699036,0.8235294222831726,0.7098039388656616,0.8121121,0.07661981
7863,0.9215686321258545,0.8666666746139526,0.7019608020782471,0.83489895,0.10735313,0.8274509906768799,0.6745098233222961,0.4313725531101227,0.6547869,0.14423329,0.8980392217636108,0.8235294222831726,0.6705882549285889,0.80524325,0.08792855
7864,0.9215686321258545,0.8745098114013672,0.7921568751335144,0.85861886,0.073729664,0.8235294222831726,0.6901960968971252,0.5333333611488342,0.68047005,0.113390796,0.8980392217636108,0.8313725590705872,0.7490196228027344,0.82522124,0.06310491
7865,0.9215686321258545,0.8705882430076599,0.7843137383460999,0.8544291,0.08110794,0.8078431487083435,0.6745098233222961,0.5333333611488342,0.6686003,0.1112897,0.8901960849761963,0.8274509906768799,0.7490196228027344,0.82065594,0.064339794
7866,0.9254902005195618,0.8705882430076599,0.7411764860153198,0.8470683,0.09480614,0.8235294222831726,0.6784313917160034,0.4941176474094391,0.6652783,0.12815954,0.8980392217636108,0.8274509906768799,0.7215686440467834,0.81695807,0.07490761
7867,0.9254902005195618,0.8784313797950745,0.7568627595901489,0.85287493,0.09158182,0.8235294222831726,0.6823529601097107,0.48627451062202454,0.6660749,0.13042977,0.8980392217636108,0.8313725590705872,0.7137255072593689,0.8167786,0.07801932
7868,0.929411768913269,0.8784313797950745,0.7372549176216125,0.8496457,0.097160704,0.8509804010391235,0.686274528503418,0.48627451062202454,0.67510295,0.13866225,0.9098039269447327,0.8352941274642944,0.7176470756530762,0.82146716,0.078957506
7869,0.9215686321258545,0.8705882430076599,0.729411780834198,0.8454841,0.09591232,0.800000011920929,0.6666666865348816,0.49803921580314636,0.6562055,0.12018689,0.8901960849761963,0.8274509906768799,0.729411780834198,0.8147176,0.0715009
7870,0.929411768913269,0.8823529481887817,0.800000011920929,0.8660584,0.07564589,0.8235294222831726,0.6941176652908325,0.545098066329956,0.68695176,0.112163395,0.9019607901573181,0.8392156958580017,0.7607843279838562,0.83202755,0.062178586
7871,0.9333333373069763,0.886274516582489,0.7843137383460999,0.8661149,0.08551913,0.8274509906768799,0.7019608020782471,0.5372549295425415,0.687818,0.11702366,0.9019607901573181,0.843137264251709,0.7568627595901489,0.8340228,0.06573632
7872,0.9333333373069763,0.8901960849761963,0.8156862854957581,0.87497205,0.073228024,0.8235294222831726,0.7058823704719543,0.572549045085907,0.6980187,0.10524962,0.9019607901573181,0.8470588326454163,0.7764706015586853,0.8397281,0.058780946
7873,0.9333333373069763,0.8901960849761963,0.800000011920929,0.86975044,0.0763393,0.8313725590705872,0.7098039388656616,0.5490196347236633,0.6983026,0.11103614,0.9019607901573181,0.8470588326454163,0.7647058963775635,0.837881,0.06115988
7874,0.9372549057006836,0.8980392217636108,0.8235294222831726,0.88274044,0.06597065,0.8470588326454163,0.7333333492279053,0.5921568870544434,0.72375727,0.1046783,0.9098039269447327,0.8588235378265381,0.7882353067398071,0.8502511,0.05590025
7875,0.9411764740943909,0.9019607901573181,0.8117647171020508,0.87989515,0.07767581,0.8705882430076599,0.7568627595901489,0.5843137502670288,0.73762584,0.11660694,0.9176470637321472,0.8666666746139526,0.7803921699523926,0.85424495,0.06482048
7876,0.9333333373069763,0.886274516582489,0.7921568751335144,0.8670479,0.08358918,0.8392156958580017,0.7176470756530762,0.5686274766921997,0.70652765,0.11249828,0.9058823585510254,0.8509804010391235,0.772549033164978,0.8402204,0.06433544
7877,0.9372549057006836,0.8901960849761963,0.7960784435272217,0.87053,0.08582328,0.8509804010391235,0.7372549176216125,0.5686274766921997,0.72059226,0.11597635,0.9137254953384399,0.8588235378265381,0.772549033164978,0.8471926,0.066082604
7878,0.9372549057006836,0.8941176533699036,0.8039215803146362,0.87339,0.07954517,0.8666666746139526,0.7607843279838562,0.6000000238418579,0.7416468,0.11185902,0.9176470637321472,0.8666666746139526,0.7843137383460999,0.85484886,0.062845096
7879,0.929411768913269,0.886274516582489,0.8039215803146362,0.8700439,0.07297314,0.8549019694328308,0.7607843279838562,0.615686297416687,0.74425894,0.10319158,0.9098039269447327,0.8627451062202454,0.7882353067398071,0.8518616,0.058059003
7880,0.9176470637321472,0.8666666746139526,0.7333333492279053,0.8390478,0.098283775,0.8392156958580017,0.7215686440467834,0.5215686559677124,0.6985819,0.12574853,0.8980392217636108,0.8392156958580017,0.7333333492279053,0.8238507,0.073520824
7881,0.9058823585510254,0.8509804010391235,0.7490196228027344,0.82903916,0.092553854,0.8039215803146362,0.686274528503418,0.5411764979362488,0.6742921,0.11281254,0.8784313797950745,0.8196078538894653,0.7411764860153198,0.81029505,0.06835016
7882,0.9098039269447327,0.8509804010391235,0.7058823704719543,0.8232264,0.10175214,0.8039215803146362,0.6823529601097107,0.5137255191802979,0.6688276,0.11729019,0.8823529481887817,0.8235294222831726,0.7254902124404907,0.809424,0.071086206
7883,0.9137254953384399,0.8549019694328308,0.7254902124404907,0.83017457,0.09871064,0.8156862854957581,0.6901960968971252,0.5372549295425415,0.67790544,0.11572314,0.8901960849761963,0.8274509906768799,0.7372549176216125,0.8164913,0.07012301
7884,0.9176470637321472,0.8509804010391235,0.6823529601097107,0.8231054,0.11064437,0.8196078538894653,0.6901960968971252,0.49803921580314636,0.67231977,0.12822348,0.8941176533699036,0.8274509906768799,0.7098039388656616,0.8119119,0.07935995
7885,0.9176470637321472,0.8627451062202454,0.7607843279838562,0.8444661,0.088597946,0.8156862854957581,0.7098039388656616,0.572549045085907,0.69790757,0.10437261,0.8941176533699036,0.8392156958580017,0.7607843279838562,0.82971996,0.062033776
7886,0.9333333373069763,0.8823529481887817,0.7882353067398071,0.86076766,0.090731554,0.8549019694328308,0.7411764860153198,0.5921568870544434,0.72648823,0.11152595,0.9137254953384399,0.8549019694328308,0.7764706015586853,0.84439236,0.067527466
7887,0.95686274766922,0.9019607901573181,0.7764706015586853,0.8754451,0.093741916,0.8823529481887817,0.772549033164978,0.615686297416687,0.755271,0.11377715,0.9372549057006836,0.8745098114013672,0.7568627595901489,0.8580679,0.07647544
7888,0.9450980424880981,0.9019607901573181,0.8078431487083435,0.87908715,0.08862892,0.8901960849761963,0.7882353067398071,0.6196078658103943,0.7649665,0.116644494,0.929411768913269,0.8784313797950745,0.7882353067398071,0.8651416,0.071765184
7889,0.9333333373069763,0.886274516582489,0.772549033164978,0.8593795,0.0968701,0.8705882430076599,0.7568627595901489,0.5803921818733215,0.7356243,0.12257203,0.9215686321258545,0.8666666746139526,0.7686274647712708,0.84936243,0.07297406
7890,0.929411768913269,0.8745098114013672,0.7137255072593689,0.84451795,0.104185745,0.8549019694328308,0.7333333492279053,0.5372549295425415,0.7105343,0.12741578,0.9137254953384399,0.8549019694328308,0.7411764860153198,0.83687145,0.076243766
7891,0.929411768913269,0.8784313797950745,0.7411764860153198,0.8522655,0.09761906,0.8549019694328308,0.7450980544090271,0.5529412031173706,0.72248375,0.122860335,0.9137254953384399,0.8588235378265381,0.7529411911964417,0.8431146,0.07206102
7892,0.9254902005195618,0.8745098114013672,0.7019608020782471,0.8445648,0.10181595,0.8549019694328308,0.7450980544090271,0.529411792755127,0.7178895,0.12594213,0.9098039269447327,0.8588235378265381,0.7333333492279053,0.839507,0.07518384
7893,0.9215686321258545,0.8745098114013672,0.729411780834198,0.84847647,0.09091717,0.843137264251709,0.7450980544090271,0.572549045085907,0.7241085,0.10974251,0.9058823585510254,0.8588235378265381,0.7607843279838562,0.8448565,0.06448915
7894,0.9254902005195618,0.8823529481887817,0.7490196228027344,0.8549374,0.09301257,0.8509804010391235,0.7607843279838562,0.6000000238418579,0.73916775,0.10968394,0.9137254953384399,0.8666666746139526,0.7764706015586853,0.8522043,0.065822266
7895,0.9411764740943909,0.8941176533699036,0.7764706015586853,0.8714525,0.08168513,0.886274516582489,0.7882353067398071,0.615686297416687,0.7671324,0.1081541,0.9254902005195618,0.8784313797950745,0.7882353067398071,0.86627275,0.06161483
7896,0.9450980424880981,0.9019607901573181,0.7843137383460999,0.87899,0.08149094,0.9098039269447327,0.8274509906768799,0.6627451181411743,0.80302984,0.10465166,0.9372549057006836,0.8941176533699036,0.8078431487083435,0.8811411,0.06064274
7897,0.9529411792755127,0.9215686321258545,0.8196078538894653,0.89622474,0.08293444,0.9333333373069763,0.8745098114013672,0.7333333492279053,0.8478526,0.10100071,0.9490196108818054,0.9176470637321472,0.8352941274642944,0.8999926,0.062526055
7915,0.9529411792755127,0.929411768913269,0.8549019694328308,0.91293865,0.057808265,0.9372549057006836,0.8627451062202454,0.6823529601097107,0.8365795,0.10500416,0.9490196108818054,0.9137254953384399,0.8196078538894653,0.8976076,0.056202833
7916,0.95686274766922,0.9333333373069763,0.8745098114013672,0.9147493,0.06899346,0.9411764740943909,0.886274516582489,0.7607843279838562,0.8607252,0.09333249,0.9490196108818054,0.9215686321258545,0.8549019694328308,0.90683484,0.05439595
7919,0.9529411792755127,0.9254902005195618,0.8549019694328308,0.91040665,0.05448594,0.9372549057006836,0.886274516582489,0.7764706015586853,0.867925,0.07511545,0.9490196108818054,0.9137254953384399,0.843137264251709,0.9019095,0.049461048
7920,0.9490196108818054,0.9215686321258545,0.8627451062202454,0.9090223,0.050026935,0.9215686321258545,0.8588235378265381,0.7568627595901489,0.8443034,0.071802184,0.9411764740943909,0.9058823585510254,0.8509804010391235,0.89753366,0.041250836
7921,0.9411764740943909,0.9215686321258545,0.886274516582489,0.9117782,0.047023743,0.9019607901573181,0.8627451062202454,0.8039215803146362,0.8534797,0.06046517,0.929411768913269,0.9098039269447327,0.8745098114013672,0.9027751,0.03617366
7922,0.9411764740943909,0.9098039269447327,0.8627451062202454,0.9014075,0.04713417,0.9019607901573181,0.8392156958580017,0.7607843279838562,0.8309272,0.06621932,0.929411768913269,0.8941176533699036,0.8549019694328308,0.8909294,0.03739851
7923,0.9450980424880981,0.9058823585510254,0.8117647171020508,0.88115,0.090413004,0.9137254953384399,0.8235294222831726,0.6666666865348816,0.80118847,0.11442608,0.9333333373069763,0.8901960849761963,0.8078431487083435,0.8763097,0.066655286
7924,0.9490196108818054,0.9215686321258545,0.8509804010391235,0.90070355,0.07164153,0.9215686321258545,0.8549019694328308,0.7098039388656616,0.8301143,0.09978517,0.9411764740943909,0.9058823585510254,0.8313725590705872,0.89198655,0.05742254
7925,0.9490196108818054,0.9176470637321472,0.8549019694328308,0.90243226,0.06786081,0.9176470637321472,0.8509804010391235,0.7254902124404907,0.8294473,0.09384723,0.9372549057006836,0.9058823585510254,0.8392156958580017,0.8924318,0.05359377
7926,0.9450980424880981,0.9137254953384399,0.8509804010391235,0.90066546,0.05797169,0.9058823585510254,0.8274509906768799,0.7058823704719543,0.81396973,0.08813387,0.9333333373069763,0.8941176533699036,0.8313725590705872,0.88577604,0.048906095
7927,0.9450980424880981,0.9137254953384399,0.8509804010391235,0.8983026,0.066381924,0.9019607901573181,0.8156862854957581,0.6980392336845398,0.8025969,0.092502296,0.9333333373069763,0.8901960849761963,0.8274509906768799,0.88061917,0.05552411
7928,0.9372549057006836,0.9019607901573181,0.8470588326454163,0.8934425,0.05046535,0.8784313797950745,0.772549033164978,0.6666666865348816,0.7694778,0.085223354,0.9176470637321472,0.8705882430076599,0.8156862854957581,0.86699605,0.044643294
7929,0.9411764740943909,0.8980392217636108,0.8392156958580017,0.88848287,0.0631611,0.8784313797950745,0.7529411911964417,0.6392157077789307,0.7526059,0.09725641,0.9176470637321472,0.8627451062202454,0.8039215803146362,0.85923314,0.05207917
7930,0.9411764740943909,0.8901960849761963,0.8156862854957581,0.87830484,0.07074948,0.8588235378265381,0.7254902124404907,0.5843137502670288,0.7162213,0.11448465,0.9098039269447327,0.8470588326454163,0.772549033164978,0.83995336,0.06460086
7931,0.9411764740943909,0.8980392217636108,0.843137264251709,0.89222133,0.051230613,0.8666666746139526,0.7333333492279053,0.6274510025978088,0.73773235,0.09452564,0.9137254953384399,0.8549019694328308,0.800000011920929,0.8536273,0.049131893
7932,0.9450980424880981,0.9019607901573181,0.8392156958580017,0.89051485,0.066024356,0.8784313797950745,0.7450980544090271,0.6196078658103943,0.7418931,0.10673195,0.9215686321258545,0.8627451062202454,0.7960784435272217,0.85594165,0.057206776
7933,0.9450980424880981,0.9019607901573181,0.8196078538894653,0.8821292,0.07960039,0.8745098114013672,0.7490196228027344,0.5960784554481506,0.73602766,0.11988538,0.9215686321258545,0.8627451062202454,0.7803921699523926,0.8504272,0.06917812
7934,0.9411764740943909,0.8980392217636108,0.7921568751335144,0.8723668,0.08851052,0.8745098114013672,0.7529411911964417,0.5686274766921997,0.73307097,0.1223825,0.9176470637321472,0.8627451062202454,0.7647058963775635,0.8481977,0.0686532
7935,0.9411764740943909,0.9019607901573181,0.8352941274642944,0.8884684,0.06787214,0.8745098114013672,0.7568627595901489,0.6313725709915161,0.7502702,0.10233729,0.9215686321258545,0.8666666746139526,0.8039215803146362,0.85988355,0.05669168
7936,0.9411764740943909,0.9019607901573181,0.8352941274642944,0.88675547,0.07134101,0.8666666746139526,0.7568627595901489,0.6313725709915161,0.7486884,0.102390684,0.9176470637321472,0.8666666746139526,0.800000011920929,0.85883605,0.056596994
7937,0.9372549057006836,0.8941176533699036,0.8196078538894653,0.87818605,0.076510414,0.8627451062202454,0.7411764860153198,0.6078431606292725,0.73220086,0.10867812,0.9137254953384399,0.8588235378265381,0.7882353067398071,0.85033995,0.0600665
7938,0.9372549057006836,0.8980392217636108,0.8352941274642944,0.885953,0.064938106,0.8549019694328308,0.7450980544090271,0.6313725709915161,0.7394513,0.09415539,0.9098039269447327,0.8627451062202454,0.8039215803146362,0.8557308,0.051658798
7939,0.9372549057006836,0.8941176533699036,0.8117647171020508,0.8756739,0.07687509,0.8588235378265381,0.7372549176216125,0.6000000238418579,0.7274215,0.110038996,0.9137254953384399,0.8549019694328308,0.7843137383460999,0.84779054,0.060584527
7940,0.9333333373069763,0.886274516582489,0.8274509906768799,0.87638843,0.06645368,0.843137264251709,0.7137255072593689,0.6039215922355652,0.7150608,0.10019326,0.9058823585510254,0.8470588326454163,0.7882353067398071,0.8431103,0.054188363
7941,0.9333333373069763,0.8901960849761963,0.8274509906768799,0.8791164,0.059690878,0.843137264251709,0.7176470756530762,0.6078431606292725,0.71875054,0.094298445,0.9058823585510254,0.8470588326454163,0.7882353067398071,0.84458375,0.05033932
7942,0.9372549057006836,0.886274516582489,0.8117647171020508,0.8728529,0.07327966,0.8627451062202454,0.7254902124404907,0.5843137502670288,0.7200486,0.11189099,0.9137254953384399,0.8509804010391235,0.7764706015586853,0.8430399,0.06081674
7943,0.929411768913269,0.8823529481887817,0.8156862854957581,0.87333775,0.05845523,0.8235294222831726,0.6980392336845398,0.5882353186607361,0.6996456,0.09427822,0.8980392217636108,0.8392156958580017,0.7803921699523926,0.836629,0.049777605
7944,0.9176470637321472,0.8745098114013672,0.800000011920929,0.8605762,0.06868442,0.7843137383460999,0.6745098233222961,0.5764706134796143,0.6751594,0.08866082,0.8784313797950745,0.8235294222831726,0.7686274647712708,0.8219995,0.05044865
7945,0.9254902005195618,0.8784313797950745,0.8235294222831726,0.8722878,0.06362964,0.8078431487083435,0.6784313917160034,0.5843137502670288,0.6849971,0.09346225,0.8901960849761963,0.8274509906768799,0.7803921699523926,0.8291486,0.051721163
7946,0.929411768913269,0.8784313797950745,0.8078431487083435,0.8657648,0.07318224,0.8156862854957581,0.6705882549285889,0.5607843399047852,0.67538935,0.10655158,0.8941176533699036,0.8235294222831726,0.7647058963775635,0.8233895,0.05929121
7947,0.9137254953384399,0.8588235378265381,0.772549033164978,0.84418416,0.0811973,0.7631372690200748,0.6313725709915161,0.5215686559677124,0.63474214,0.10208312,0.8666666746139526,0.8039215803146362,0.7411764860153198,0.8002368,0.060200058
7948,0.9254902005195618,0.8745098114013672,0.8039215803146362,0.8623046,0.070450135,0.8039215803146362,0.6627451181411743,0.5529412031173706,0.6659711,0.10244353,0.886274516582489,0.8196078538894653,0.7607843279838562,0.81778526,0.056731995
7949,0.929411768913269,0.8784313797950745,0.7960784435272217,0.86434644,0.06996585,0.8352941274642944,0.6784313917160034,0.5490196347236633,0.68133247,0.1110994,0.8980392217636108,0.8235294222831726,0.7568627595901489,0.8233832,0.060304392
7950,0.9254902005195618,0.8745098114013672,0.7921568751335144,0.8583361,0.08851451,0.8117647171020508,0.6549019813537598,0.5372549295425415,0.65926725,0.11695486,0.8901960849761963,0.8156862854957581,0.7450980544090271,0.81176645,0.07269662
7951,0.9411764740943909,0.8588235378265381,0.5333333611488342,0.8017876,0.1660971,0.8392156958580017,0.6078431606292725,0.32156863808631897,0.5868661,0.19039679,0.8980392217636108,0.7882353067398071,0.5254902243614197,0.74425673,0.1399093
7952,0.9490196108818054,0.8588235378265381,0.6941176652908325,0.83541185,0.10935091,0.8313725590705872,0.5647059082984924,0.34117648005485535,0.57200694,0.18648987,0.8941176533699036,0.7490196228027344,0.48235294222831726,0.7120014,0.15623493
7953,0.9372549057006836,0.8823529481887817,0.7176470756530762,0.8491826,0.10706542,0.8392156958580017,0.6901960968971252,0.3960784375667572,0.6604605,0.1559695,0.9019607901573181,0.8313725590705872,0.6039215922355652,0.7963842,0.116078556
7954,0.9411764740943909,0.8980392217636108,0.8078431487083435,0.87866837,0.07653023,0.8627451062202454,0.7254902124404907,0.5686274766921997,0.7151981,0.11809828,0.9137254953384399,0.8509804010391235,0.7647058963775635,0.84137625,0.0662448
7955,0.9450980424880981,0.9098039269447327,0.8549019694328308,0.90208244,0.05054158,0.8705882430076599,0.7764706015586853,0.6470588445663452,0.76456386,0.09183759,0.9215686321258545,0.8745098114013672,0.8117647171020508,0.86787117,0.04845926
7956,0.9450980424880981,0.9137254953384399,0.8666666746139526,0.9072837,0.04154626,0.8745098114013672,0.7843137383460999,0.658823549747467,0.77344775,0.08561564,0.9215686321258545,0.8784313797950745,0.8156862854957581,0.87277293,0.043276187
7957,0.9411764740943909,0.9098039269447327,0.843137264251709,0.8956134,0.062342994,0.8745098114013672,0.7764706015586853,0.6196078658103943,0.7574712,0.10689107,0.9215686321258545,0.8745098114013672,0.7960784435272217,0.8633685,0.058553185
7958,0.9372549057006836,0.9098039269447327,0.8627451062202454,0.9011653,0.048662324,0.8705882430076599,0.7843137383460999,0.6627451181411743,0.7714856,0.08752688,0.9176470637321472,0.8784313797950745,0.8156862854957581,0.8705722,0.046241555
7959,0.9333333373069763,0.9098039269447327,0.8666666746139526,0.90160096,0.037740733,0.8588235378265381,0.7803921699523926,0.686274528503418,0.7732986,0.07085223,0.9137254953384399,0.8745098114013672,0.8274509906768799,0.8713807,0.037173495
7960,0.9333333373069763,0.9098039269447327,0.8666666746139526,0.89793503,0.05397804,0.8705882430076599,0.7882353067398071,0.6941176652908325,0.7797221,0.07998097,0.9176470637321472,0.8784313797950745,0.8313725590705872,0.87260586,0.045418482
7961,0.929411768913269,0.8980392217636108,0.8392156958580017,0.88609606,0.057777148,0.8627451062202454,0.7803921699523926,0.6627451181411743,0.76771206,0.088788465,0.9137254953384399,0.8745098114013672,0.8117647171020508,0.8634204,0.050789244
7962,0.929411768913269,0.9019607901573181,0.8549019694328308,0.8924529,0.05396288,0.8705882430076599,0.800000011920929,0.7019608020782471,0.7893832,0.076247565,0.9137254953384399,0.8823529481887817,0.8352941274642944,0.87559897,0.043507267
7963,0.9215686321258545,0.8901960849761963,0.8352941274642944,0.8782284,0.061364915,0.8588235378265381,0.7764706015586853,0.6784313917160034,0.7681306,0.08301343,0.9098039269447327,0.8705882430076599,0.8156862854957581,0.86324185,0.047528584
7964,0.9215686321258545,0.8941176533699036,0.8470588326454163,0.87861896,0.06688307,0.8588235378265381,0.7843137383460999,0.7019608020782471,0.7756862,0.08364391,0.9098039269447327,0.8745098114013672,0.8274509906768799,0.8668554,0.04952996
7965,0.9215686321258545,0.8901960849761963,0.8274509906768799,0.87430185,0.066550605,0.8588235378265381,0.7843137383460999,0.686274528503418,0.77241164,0.08438112,0.9098039269447327,0.8745098114013672,0.8196078538894653,0.8648646,0.049169358
7966,0.9176470637321472,0.8784313797950745,0.7529411911964417,0.8506816,0.09480681,0.8588235378265381,0.7647058963775635,0.5882353186607361,0.7409953,0.11521226,0.9058823585510254,0.8627451062202454,0.7607843279838562,0.84536415,0.06971946
7967,0.9215686321258545,0.8823529481887817,0.7686274647712708,0.85851,0.07849911,0.8627451062202454,0.772549033164978,0.6078431606292725,0.7502594,0.10371565,0.9098039269447327,0.8666666746139526,0.7764706015586853,0.8520626,0.058966465
7968,0.9254902005195618,0.8745098114013672,0.7764706015586853,0.8557517,0.08334683,0.8627451062202454,0.7529411911964417,0.6196078658103943,0.7415152,0.10564759,0.9098039269447327,0.8588235378265381,0.7843137383460999,0.8490293,0.062011696
7969,0.9215686321258545,0.8666666746139526,0.7411764860153198,0.8412513,0.09442873,0.8509804010391235,0.729411780834198,0.5686274766921997,0.71364063,0.11543105,0.9058823585510254,0.8470588326454163,0.7568627595901489,0.8343864,0.068555385
7970,0.9254902005195618,0.8745098114013672,0.7372549176216125,0.84953654,0.08883913,0.8627451062202454,0.7372549176216125,0.5568627715110779,0.7217008,0.11817453,0.9098039269447327,0.8509804010391235,0.7490196228027344,0.8393277,0.06747913
7971,0.9215686321258545,0.8549019694328308,0.6901960968971252,0.8281326,0.10449923,0.8392156958580017,0.686274528503418,0.49803921580314636,0.675335,0.13216609,0.9019607901573181,0.8274509906768799,0.7137255072593689,0.8154943,0.07761633
7972,0.9254902005195618,0.8784313797950745,0.7647058963775635,0.85371196,0.091790654,0.8745098114013672,0.729411780834198,0.5333333611488342,0.7122593,0.13402154,0.9137254953384399,0.8509804010391235,0.7450980544090271,0.8350646,0.07553132
7973,0.9215686321258545,0.8666666746139526,0.7137255072593689,0.83895624,0.09783401,0.8509804010391235,0.6941176652908325,0.49803921580314636,0.6815898,0.13553889,0.9058823585510254,0.8313725590705872,0.7176470756530762,0.8194896,0.07789729
